Java HotSpot(TM) 64-Bit Server VM (25.91-b14) for bsd-amd64 JRE (1.8.0_91-b14), built on Apr  1 2016 01:03:00 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(572212k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=1073741824 -XX:MaxHeapSize=1073741824 -XX:MaxNewSize=524288 -XX:NewSize=524288 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
15.156: [GC (Allocation Failure) 15.156: [DefNew: 448K->63K(448K), 0.0030316 secs] 453643K->453636K(1048512K), 0.0031107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.170: [GC (Allocation Failure) 15.170: [DefNew: 447K->63K(448K), 0.0029890 secs] 454020K->454015K(1048512K), 0.0030657 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.182: [GC (Allocation Failure) 15.182: [DefNew: 447K->63K(448K), 0.0025650 secs] 454399K->454394K(1048512K), 0.0026229 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.193: [GC (Allocation Failure) 15.193: [DefNew: 447K->63K(448K), 0.0028823 secs] 454778K->454774K(1048512K), 0.0029424 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.206: [GC (Allocation Failure) 15.206: [DefNew: 447K->64K(448K), 0.0038785 secs] 455158K->455154K(1048512K), 0.0039613 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.220: [GC (Allocation Failure) 15.220: [DefNew: 448K->64K(448K), 0.0037740 secs] 455538K->455531K(1048512K), 0.0038434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.232: [GC (Allocation Failure) 15.232: [DefNew: 448K->63K(448K), 0.0031913 secs] 455915K->455910K(1048512K), 0.0032547 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.245: [GC (Allocation Failure) 15.245: [DefNew: 447K->63K(448K), 0.0028442 secs] 456294K->456290K(1048512K), 0.0029069 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.257: [GC (Allocation Failure) 15.257: [DefNew: 447K->64K(448K), 0.0035310 secs] 456674K->456666K(1048512K), 0.0036081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.271: [GC (Allocation Failure) 15.271: [DefNew: 448K->63K(448K), 0.0037131 secs] 457050K->457044K(1048512K), 0.0037944 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.284: [GC (Allocation Failure) 15.284: [DefNew: 447K->63K(448K), 0.0037638 secs] 457428K->457424K(1048512K), 0.0038465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.353: [GC (Allocation Failure) 15.353: [DefNew: 447K->63K(448K), 0.0338862 secs] 466000K->465996K(1048512K), 0.0339463 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
15.397: [GC (Allocation Failure) 15.397: [DefNew: 447K->64K(448K), 0.0029238 secs] 466380K->466372K(1048512K), 0.0030058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.408: [GC (Allocation Failure) 15.408: [DefNew: 448K->63K(448K), 0.0046788 secs] 466756K->466751K(1048512K), 0.0049158 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.421: [GC (Allocation Failure) 15.421: [DefNew: 447K->63K(448K), 0.0022215 secs] 467135K->467130K(1048512K), 0.0022825 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.433: [GC (Allocation Failure) 15.433: [DefNew: 447K->64K(448K), 0.0028621 secs] 467514K->467510K(1048512K), 0.0029292 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.445: [GC (Allocation Failure) 15.445: [DefNew: 448K->63K(448K), 0.0025486 secs] 467894K->467888K(1048512K), 0.0026208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.455: [GC (Allocation Failure) 15.455: [DefNew: 447K->63K(448K), 0.0041574 secs] 468272K->468266K(1048512K), 0.0042209 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.469: [GC (Allocation Failure) 15.469: [DefNew: 447K->64K(448K), 0.0026181 secs] 468650K->468646K(1048512K), 0.0026790 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.481: [GC (Allocation Failure) 15.481: [DefNew: 448K->63K(448K), 0.0027533 secs] 469030K->469026K(1048512K), 0.0028144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.491: [GC (Allocation Failure) 15.491: [DefNew: 447K->64K(448K), 0.0027194 secs] 469409K->469401K(1048512K), 0.0027756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.503: [GC (Allocation Failure) 15.503: [DefNew: 448K->63K(448K), 0.0023270 secs] 469785K->469780K(1048512K), 0.0023814 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
15.514: [GC (Allocation Failure) 15.514: [DefNew: 447K->63K(448K), 0.0027599 secs] 470164K->470160K(1048512K), 0.0028222 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.526: [GC (Allocation Failure) 15.526: [DefNew: 447K->63K(448K), 0.0020980 secs] 470544K->470540K(1048512K), 0.0021479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.538: [GC (Allocation Failure) 15.538: [DefNew: 447K->63K(448K), 0.0019652 secs] 470924K->470918K(1048512K), 0.0020117 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.548: [GC (Allocation Failure) 15.548: [DefNew: 447K->63K(448K), 0.0024186 secs] 471302K->471296K(1048512K), 0.0024676 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.560: [GC (Allocation Failure) 15.560: [DefNew: 447K->64K(448K), 0.0026198 secs] 471680K->471676K(1048512K), 0.0026742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.573: [GC (Allocation Failure) 15.573: [DefNew: 448K->63K(448K), 0.0030013 secs] 472060K->472054K(1048512K), 0.0030674 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.585: [GC (Allocation Failure) 15.585: [DefNew: 447K->63K(448K), 0.0028667 secs] 472438K->472433K(1048512K), 0.0029275 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.597: [GC (Allocation Failure) 15.597: [DefNew: 447K->64K(448K), 0.0032099 secs] 472817K->472813K(1048512K), 0.0033126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.611: [GC (Allocation Failure) 15.611: [DefNew: 447K->64K(448K), 0.0039944 secs] 473197K->473189K(1048512K), 0.0041275 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.624: [GC (Allocation Failure) 15.624: [DefNew: 448K->63K(448K), 0.0023299 secs] 473573K->473567K(1048512K), 0.0023872 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.636: [GC (Allocation Failure) 15.636: [DefNew: 447K->64K(448K), 0.0029118 secs] 473951K->473947K(1048512K), 0.0029739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.648: [GC (Allocation Failure) 15.648: [DefNew: 448K->63K(448K), 0.0027308 secs] 474331K->474327K(1048512K), 0.0027863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.660: [GC (Allocation Failure) 15.660: [DefNew: 447K->63K(448K), 0.0031209 secs] 474711K->474705K(1048512K), 0.0031848 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.674: [GC (Allocation Failure) 15.674: [DefNew: 447K->63K(448K), 0.0030187 secs] 475089K->475083K(1048512K), 0.0031292 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.685: [GC (Allocation Failure) 15.685: [DefNew: 447K->64K(448K), 0.0026948 secs] 475467K->475463K(1048512K), 0.0027619 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.697: [GC (Allocation Failure) 15.697: [DefNew: 448K->63K(448K), 0.0020372 secs] 475847K->475842K(1048512K), 0.0020815 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.709: [GC (Allocation Failure) 15.709: [DefNew: 447K->64K(448K), 0.0028195 secs] 476226K->476218K(1048512K), 0.0028832 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.720: [GC (Allocation Failure) 15.720: [DefNew: 448K->63K(448K), 0.0030880 secs] 476602K->476597K(1048512K), 0.0031584 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
15.733: [GC (Allocation Failure) 15.733: [DefNew: 447K->63K(448K), 0.0027857 secs] 476981K->476977K(1048512K), 0.0028613 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.746: [GC (Allocation Failure) 15.746: [DefNew: 447K->63K(448K), 0.0027601 secs] 477361K->477357K(1048512K), 0.0028376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.757: [GC (Allocation Failure) 15.757: [DefNew: 447K->63K(448K), 0.0027564 secs] 477741K->477735K(1048512K), 0.0028140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.770: [GC (Allocation Failure) 15.771: [DefNew: 447K->63K(448K), 0.0033828 secs] 478119K->478113K(1048512K), 0.0034435 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.783: [GC (Allocation Failure) 15.784: [DefNew: 447K->63K(448K), 0.0020424 secs] 478497K->478493K(1048512K), 0.0020892 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.795: [GC (Allocation Failure) 15.795: [DefNew: 447K->63K(448K), 0.0035474 secs] 478877K->478871K(1048512K), 0.0036250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.807: [GC (Allocation Failure) 15.807: [DefNew: 447K->63K(448K), 0.0065369 secs] 479255K->479250K(1048512K), 0.0066423 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.828: [GC (Allocation Failure) 15.828: [DefNew: 447K->64K(448K), 0.0052657 secs] 479634K->479628K(1048512K), 0.0053756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.842: [GC (Allocation Failure) 15.842: [DefNew: 448K->64K(448K), 0.0030819 secs] 480012K->480007K(1048512K), 0.0031494 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
15.855: [GC (Allocation Failure) 15.855: [DefNew: 448K->63K(448K), 0.0027891 secs] 480391K->480387K(1048512K), 0.0028517 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.865: [GC (Allocation Failure) 15.866: [DefNew: 447K->64K(448K), 0.0019159 secs] 480771K->480764K(1048512K), 0.0019635 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.877: [GC (Allocation Failure) 15.877: [DefNew: 448K->64K(448K), 0.0019866 secs] 481148K->481143K(1048512K), 0.0020401 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.888: [GC (Allocation Failure) 15.888: [DefNew: 448K->63K(448K), 0.0022680 secs] 481527K->481523K(1048512K), 0.0023234 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.898: [GC (Allocation Failure) 15.898: [DefNew: 447K->63K(448K), 0.0020663 secs] 481907K->481901K(1048512K), 0.0021164 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
15.910: [GC (Allocation Failure) 15.910: [DefNew: 447K->63K(448K), 0.0019829 secs] 482285K->482280K(1048512K), 0.0020357 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.921: [GC (Allocation Failure) 15.921: [DefNew: 447K->64K(448K), 0.0019500 secs] 482664K->482657K(1048512K), 0.0019997 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.931: [GC (Allocation Failure) 15.931: [DefNew: 448K->64K(448K), 0.0023072 secs] 483041K->483036K(1048512K), 0.0023659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.943: [GC (Allocation Failure) 15.943: [DefNew: 448K->63K(448K), 0.0030153 secs] 483420K->483416K(1048512K), 0.0030841 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
15.956: [GC (Allocation Failure) 15.956: [DefNew: 447K->63K(448K), 0.0023408 secs] 483800K->483794K(1048512K), 0.0024193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.966: [GC (Allocation Failure) 15.966: [DefNew: 447K->63K(448K), 0.0020825 secs] 484178K->484172K(1048512K), 0.0021332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.979: [GC (Allocation Failure) 15.979: [DefNew: 447K->63K(448K), 0.0029573 secs] 484556K->484552K(1048512K), 0.0030213 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
15.990: [GC (Allocation Failure) 15.990: [DefNew: 447K->64K(448K), 0.0028976 secs] 484936K->484930K(1048512K), 0.0029738 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.003: [GC (Allocation Failure) 16.003: [DefNew: 448K->64K(448K), 0.0028090 secs] 485314K->485310K(1048512K), 0.0028652 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.016: [GC (Allocation Failure) 16.016: [DefNew: 448K->63K(448K), 0.0027645 secs] 485694K->485689K(1048512K), 0.0028298 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.027: [GC (Allocation Failure) 16.027: [DefNew: 447K->64K(448K), 0.0046022 secs] 486073K->486065K(1048512K), 0.0046790 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.041: [GC (Allocation Failure) 16.042: [DefNew: 448K->63K(448K), 0.0035253 secs] 486449K->486444K(1048512K), 0.0036868 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.055: [GC (Allocation Failure) 16.055: [DefNew: 447K->63K(448K), 0.0036310 secs] 486828K->486824K(1048512K), 0.0037020 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.066: [GC (Allocation Failure) 16.066: [DefNew: 447K->64K(448K), 0.0026853 secs] 487208K->487204K(1048512K), 0.0027525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.079: [GC (Allocation Failure) 16.079: [DefNew: 448K->63K(448K), 0.0030649 secs] 487588K->487582K(1048512K), 0.0031218 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.093: [GC (Allocation Failure) 16.093: [DefNew: 447K->63K(448K), 0.0027754 secs] 487966K->487960K(1048512K), 0.0028353 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
16.103: [GC (Allocation Failure) 16.103: [DefNew: 447K->64K(448K), 0.0019892 secs] 488344K->488339K(1048512K), 0.0020379 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.116: [GC (Allocation Failure) 16.116: [DefNew: 448K->64K(448K), 0.0029608 secs] 488723K->488719K(1048512K), 0.0030245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.127: [GC (Allocation Failure) 16.127: [DefNew: 447K->64K(448K), 0.0027031 secs] 489103K->489095K(1048512K), 0.0027620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.139: [GC (Allocation Failure) 16.139: [DefNew: 448K->63K(448K), 0.0032821 secs] 489479K->489473K(1048512K), 0.0034085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.153: [GC (Allocation Failure) 16.153: [DefNew: 447K->63K(448K), 0.0029187 secs] 489857K->489853K(1048512K), 0.0029849 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.165: [GC (Allocation Failure) 16.165: [DefNew: 447K->63K(448K), 0.0028071 secs] 490237K->490233K(1048512K), 0.0028629 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.177: [GC (Allocation Failure) 16.177: [DefNew: 447K->63K(448K), 0.0029287 secs] 490617K->490611K(1048512K), 0.0029882 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.190: [GC (Allocation Failure) 16.190: [DefNew: 447K->63K(448K), 0.0026290 secs] 490995K->490989K(1048512K), 0.0026875 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.201: [GC (Allocation Failure) 16.201: [DefNew: 447K->63K(448K), 0.0028855 secs] 491373K->491369K(1048512K), 0.0029491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.213: [GC (Allocation Failure) 16.213: [DefNew: 447K->63K(448K), 0.0033125 secs] 491753K->491747K(1048512K), 0.0033825 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.227: [GC (Allocation Failure) 16.227: [DefNew: 447K->64K(448K), 0.0030753 secs] 492131K->492127K(1048512K), 0.0031477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.238: [GC (Allocation Failure) 16.238: [DefNew: 448K->64K(448K), 0.0032506 secs] 492511K->492504K(1048512K), 0.0033619 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.253: [GC (Allocation Failure) 16.253: [DefNew: 448K->64K(448K), 0.0021913 secs] 492888K->492883K(1048512K), 0.0022448 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.264: [GC (Allocation Failure) 16.264: [DefNew: 448K->63K(448K), 0.0020774 secs] 493267K->493263K(1048512K), 0.0021267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.275: [GC (Allocation Failure) 16.275: [DefNew: 447K->63K(448K), 0.0029135 secs] 493647K->493641K(1048512K), 0.0029773 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.288: [GC (Allocation Failure) 16.288: [DefNew: 447K->63K(448K), 0.0034141 secs] 494025K->494019K(1048512K), 0.0034796 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.299: [GC (Allocation Failure) 16.300: [DefNew: 447K->64K(448K), 0.0029975 secs] 494403K->494399K(1048512K), 0.0030600 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.313: [GC (Allocation Failure) 16.313: [DefNew: 448K->63K(448K), 0.0035896 secs] 494783K->494777K(1048512K), 0.0036694 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.327: [GC (Allocation Failure) 16.327: [DefNew: 447K->63K(448K), 0.0040541 secs] 495161K->495156K(1048512K), 0.0041395 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.339: [GC (Allocation Failure) 16.339: [DefNew: 447K->64K(448K), 0.0036847 secs] 495540K->495534K(1048512K), 0.0037563 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.352: [GC (Allocation Failure) 16.352: [DefNew: 448K->64K(448K), 0.0023028 secs] 495918K->495913K(1048512K), 0.0023563 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
16.364: [GC (Allocation Failure) 16.364: [DefNew: 448K->63K(448K), 0.0033148 secs] 496297K->496293K(1048512K), 0.0033835 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.375: [GC (Allocation Failure) 16.375: [DefNew: 447K->63K(448K), 0.0020387 secs] 496677K->496671K(1048512K), 0.0020932 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.387: [GC (Allocation Failure) 16.387: [DefNew: 447K->63K(448K), 0.0026583 secs] 497055K->497049K(1048512K), 0.0027196 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
16.399: [GC (Allocation Failure) 16.399: [DefNew: 447K->64K(448K), 0.0020472 secs] 497433K->497429K(1048512K), 0.0020995 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.410: [GC (Allocation Failure) 16.410: [DefNew: 448K->63K(448K), 0.0023868 secs] 497813K->497807K(1048512K), 0.0024405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.422: [GC (Allocation Failure) 16.422: [DefNew: 447K->64K(448K), 0.0028141 secs] 498191K->498186K(1048512K), 0.0028784 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.434: [GC (Allocation Failure) 16.434: [DefNew: 448K->63K(448K), 0.0021015 secs] 498570K->498566K(1048512K), 0.0021484 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.444: [GC (Allocation Failure) 16.444: [DefNew: 447K->64K(448K), 0.0030968 secs] 498950K->498942K(1048512K), 0.0031920 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.459: [GC (Allocation Failure) 16.459: [DefNew: 448K->63K(448K), 0.0028356 secs] 499326K->499321K(1048512K), 0.0029143 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.471: [GC (Allocation Failure) 16.471: [DefNew: 447K->63K(448K), 0.0025218 secs] 499705K->499700K(1048512K), 0.0025896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.483: [GC (Allocation Failure) 16.483: [DefNew: 447K->63K(448K), 0.0027325 secs] 500084K->500080K(1048512K), 0.0027991 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.495: [GC (Allocation Failure) 16.495: [DefNew: 447K->63K(448K), 0.0024987 secs] 500464K->500458K(1048512K), 0.0025592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.506: [GC (Allocation Failure) 16.506: [DefNew: 447K->63K(448K), 0.0030078 secs] 500842K->500836K(1048512K), 0.0030706 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.518: [GC (Allocation Failure) 16.518: [DefNew: 447K->63K(448K), 0.0020722 secs] 501220K->501216K(1048512K), 0.0021171 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.530: [GC (Allocation Failure) 16.530: [DefNew: 447K->63K(448K), 0.0040768 secs] 501600K->501595K(1048512K), 0.0041589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.541: [GC (Allocation Failure) 16.541: [DefNew: 447K->63K(448K), 0.0022359 secs] 501979K->501974K(1048512K), 0.0022938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.553: [GC (Allocation Failure) 16.553: [DefNew: 447K->64K(448K), 0.0027001 secs] 502358K->502350K(1048512K), 0.0027532 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
16.565: [GC (Allocation Failure) 16.565: [DefNew: 448K->64K(448K), 0.0032928 secs] 502734K->502729K(1048512K), 0.0033622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.577: [GC (Allocation Failure) 16.577: [DefNew: 448K->63K(448K), 0.0021739 secs] 503113K->503110K(1048512K), 0.0022252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.589: [GC (Allocation Failure) 16.589: [DefNew: 447K->63K(448K), 0.0029096 secs] 503494K->503489K(1048512K), 0.0029692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.600: [GC (Allocation Failure) 16.600: [DefNew: 447K->64K(448K), 0.0020506 secs] 503873K->503868K(1048512K), 0.0020969 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.612: [GC (Allocation Failure) 16.612: [DefNew: 448K->63K(448K), 0.0029712 secs] 504252K->504246K(1048512K), 0.0030413 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.624: [GC (Allocation Failure) 16.624: [DefNew: 447K->64K(448K), 0.0027265 secs] 504630K->504625K(1048512K), 0.0027791 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.635: [GC (Allocation Failure) 16.636: [DefNew: 448K->63K(448K), 0.0031356 secs] 505009K->505005K(1048512K), 0.0031982 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.656: [GC (Allocation Failure) 16.656: [DefNew: 447K->64K(448K), 0.0023253 secs] 505389K->505381K(1048512K), 0.0023864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.667: [GC (Allocation Failure) 16.667: [DefNew: 448K->63K(448K), 0.0057595 secs] 505765K->505759K(1048512K), 0.0059843 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.681: [GC (Allocation Failure) 16.681: [DefNew: 447K->63K(448K), 0.0024371 secs] 506143K->506139K(1048512K), 0.0024946 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.694: [GC (Allocation Failure) 16.694: [DefNew: 447K->63K(448K), 0.0042411 secs] 506523K->506519K(1048512K), 0.0043372 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.707: [GC (Allocation Failure) 16.707: [DefNew: 447K->63K(448K), 0.0026591 secs] 506903K->506897K(1048512K), 0.0027136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.718: [GC (Allocation Failure) 16.718: [DefNew: 447K->64K(448K), 0.0028011 secs] 507281K->507275K(1048512K), 0.0028600 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.731: [GC (Allocation Failure) 16.731: [DefNew: 448K->64K(448K), 0.0029044 secs] 507659K->507654K(1048512K), 0.0029659 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.745: [GC (Allocation Failure) 16.745: [DefNew: 448K->63K(448K), 0.0032181 secs] 508038K->508034K(1048512K), 0.0032906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.757: [GC (Allocation Failure) 16.758: [DefNew: 447K->64K(448K), 0.0020721 secs] 508418K->508410K(1048512K), 0.0021294 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.770: [GC (Allocation Failure) 16.770: [DefNew: 448K->63K(448K), 0.0029905 secs] 508794K->508789K(1048512K), 0.0030515 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.781: [GC (Allocation Failure) 16.781: [DefNew: 447K->63K(448K), 0.0029833 secs] 509173K->509169K(1048512K), 0.0030523 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.794: [GC (Allocation Failure) 16.794: [DefNew: 447K->63K(448K), 0.0030104 secs] 509553K->509548K(1048512K), 0.0030651 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.807: [GC (Allocation Failure) 16.807: [DefNew: 447K->63K(448K), 0.0030742 secs] 509932K->509927K(1048512K), 0.0031467 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.819: [GC (Allocation Failure) 16.819: [DefNew: 447K->63K(448K), 0.0028826 secs] 510311K->510305K(1048512K), 0.0029472 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.832: [GC (Allocation Failure) 16.832: [DefNew: 447K->63K(448K), 0.0020958 secs] 510689K->510685K(1048512K), 0.0021425 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.844: [GC (Allocation Failure) 16.844: [DefNew: 447K->63K(448K), 0.0029587 secs] 511069K->511063K(1048512K), 0.0030213 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.855: [GC (Allocation Failure) 16.855: [DefNew: 447K->63K(448K), 0.0028599 secs] 511447K->511442K(1048512K), 0.0029233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.868: [GC (Allocation Failure) 16.868: [DefNew: 447K->64K(448K), 0.0030094 secs] 511826K->511819K(1048512K), 0.0031141 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.880: [GC (Allocation Failure) 16.880: [DefNew: 448K->63K(448K), 0.0057131 secs] 512203K->512199K(1048512K), 0.0058326 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.894: [GC (Allocation Failure) 16.894: [DefNew: 447K->64K(448K), 0.0027787 secs] 512583K->512579K(1048512K), 0.0028369 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
16.906: [GC (Allocation Failure) 16.906: [DefNew: 448K->64K(448K), 0.0028236 secs] 512963K->512956K(1048512K), 0.0029048 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.917: [GC (Allocation Failure) 16.917: [DefNew: 448K->63K(448K), 0.0021049 secs] 513340K->513335K(1048512K), 0.0021626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
16.929: [GC (Allocation Failure) 16.929: [DefNew: 447K->63K(448K), 0.0030202 secs] 513719K->513715K(1048512K), 0.0030899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
